step,ce
1971.0,2.9018824100494385
1972.0,2.8957271575927734
1973.0,2.9055917263031006
1974.0,2.9032769203186035
1975.0,2.8857474327087402
1976.0,2.898914337158203
1977.0,2.8916800022125244
1978.0,2.912461042404175
1979.0,2.915769100189209
1980.0,2.8859498500823975
1981.0,2.8965280055999756
1982.0,2.8922841548919678
1983.0,2.8945255279541016
1984.0,2.902259111404419
1985.0,2.9050989151000977
1986.0,2.918893814086914
1987.0,2.9212567806243896
1988.0,2.901599407196045
1989.0,2.8988025188446045
1990.0,2.906010150909424
1991.0,2.911360025405884
1992.0,2.8906962871551514
1994.0,2.913982629776001
1995.0,2.907604932785034
1996.0,2.883070230484009
1997.0,2.879674196243286
1998.0,2.8908326625823975
1999.0,2.888315200805664
2000.0,2.8926565647125244
2001.0,2.8866069316864014
2002.0,2.8992919921875
2003.0,2.894324541091919
2004.0,2.897691488265991
2005.0,2.892130136489868
2006.0,2.90145206451416
2007.0,2.896364688873291
2008.0,2.9057517051696777
2009.0,2.891683340072632
2010.0,2.9061472415924072
2011.0,2.8981781005859375
2012.0,2.900571584701538
2013.0,2.8910906314849854
2014.0,2.8957629203796387
2016.0,2.884772777557373
2017.0,2.877284049987793
2018.0,2.887450695037842
2020.0,2.8658626079559326
2021.0,2.8743746280670166
2022.0,2.8940951824188232
2023.0,2.887471914291382
2024.0,2.89749813079834
2025.0,2.891688346862793
2026.0,2.8953306674957275
2027.0,2.8886561393737793
2028.0,2.8969812393188477
2029.0,2.891601324081421
2030.0,2.88676118850708
2031.0,2.890411376953125
2032.0,2.8922226428985596
2036.0,2.8935463428497314
2037.0,2.8984267711639404
2038.0,2.8879032135009766
2039.0,2.8859522342681885
2040.0,2.889284610748291
2042.0,2.8904531002044678
2044.0,2.8864455223083496
2045.0,2.874128818511963
2046.0,2.897657632827759
2047.0,2.8832755088806152
2048.0,2.879915237426758
2049.0,2.8922278881073
2050.0,2.881890058517456
2051.0,2.8849592208862305
2052.0,2.8974459171295166
2053.0,2.8815877437591553
2054.0,2.87577223777771
2055.0,2.8848371505737305
2056.0,2.885598659515381
2057.0,2.8849289417266846
2058.0,2.8924319744110107
2059.0,2.9031829833984375
2060.0,2.889815330505371
2062.0,2.8889288902282715
2063.0,2.877457618713379
2064.0,2.883723258972168
2065.0,2.880502223968506
2066.0,2.8837950229644775
2067.0,2.8854596614837646
2068.0,2.8914754390716553
2069.0,2.8791000843048096
2070.0,2.880903959274292
2072.0,2.8876755237579346
2073.0,2.8790478706359863
2074.0,2.88905668258667
2075.0,2.8750014305114746
2076.0,2.883107900619507
2077.0,2.8778374195098877
2078.0,2.8830597400665283
2079.0,2.8912718296051025
2080.0,2.8982605934143066
2081.0,2.8749570846557617
2082.0,2.8799631595611572
2083.0,2.8870911598205566
2084.0,2.8872170448303223
2085.0,2.8621134757995605
2086.0,2.87926983833313
2087.0,2.8665168285369873
2088.0,2.8818254470825195
2089.0,2.8741347789764404
2090.0,2.873324394226074
2091.0,2.8858511447906494
2092.0,2.860177755355835
2093.0,2.8774616718292236
2094.0,2.869370698928833
2095.0,2.892861843109131
2096.0,2.880375385284424
2097.0,2.869168281555176
2098.0,2.8789727687835693
2099.0,2.8824074268341064
2100.0,2.8828794956207275
2101.0,2.879617214202881
2102.0,2.883148431777954
2103.0,2.8737447261810303
2105.0,2.8795762062072754
2106.0,2.8618133068084717
2108.0,2.877882957458496
2109.0,2.8738014698028564
2110.0,2.8846933841705322
2111.0,2.8779969215393066
2112.0,2.8833110332489014
2113.0,2.8784255981445312
2115.0,2.8665735721588135
2117.0,2.8812568187713623
2118.0,2.8808209896087646
2119.0,2.8598709106445312
2120.0,2.8552498817443848
2121.0,2.864656448364258
2122.0,2.8740460872650146
2123.0,2.8788719177246094
2124.0,2.872002363204956
2125.0,2.8764865398406982
2126.0,2.8724801540374756
2127.0,2.863368511199951
2128.0,2.860401153564453
2129.0,2.8700830936431885
2130.0,2.8732571601867676
2131.0,2.8806636333465576
2132.0,2.887188673019409
2133.0,2.8719420433044434
2134.0,2.8775522708892822
2135.0,2.8574135303497314
2137.0,2.8659234046936035
2139.0,2.859981060028076
2140.0,2.876818895339966
2141.0,2.875430107116699
2142.0,2.8708205223083496
2143.0,2.8654606342315674
2144.0,2.8776159286499023
2145.0,2.872303009033203
2146.0,2.8604793548583984
2147.0,2.856383800506592
2148.0,2.872365713119507
2149.0,2.8700995445251465
2150.0,2.859606981277466
2151.0,2.866893768310547
2152.0,2.8595707416534424
2153.0,2.878084421157837
2154.0,2.882373571395874
2155.0,2.87536883354187
2156.0,2.85048508644104
2157.0,2.862004280090332
2158.0,2.8648898601531982
2159.0,2.8692212104797363
2161.0,2.860116481781006
2162.0,2.868286371231079
2163.0,2.869633913040161
2165.0,2.865211009979248
2166.0,2.8545267581939697
2167.0,2.869901418685913
2168.0,2.8745505809783936
2169.0,2.8717877864837646
2170.0,2.857638359069824
2171.0,2.8617234230041504
2172.0,2.8619203567504883
2173.0,2.8632938861846924
2174.0,2.85054874420166
2175.0,2.8655529022216797
2176.0,2.8533012866973877
2177.0,2.847614049911499
2178.0,2.8632421493530273
2179.0,2.860059976577759
2180.0,2.8568248748779297
2181.0,2.8646631240844727
2182.0,2.8572168350219727
2183.0,2.867255687713623
2184.0,2.85972261428833
2185.0,2.8513271808624268
2186.0,2.864544153213501
2187.0,2.8691821098327637
2188.0,2.87404727935791
2189.0,2.8552868366241455
2190.0,2.855700969696045
2191.0,2.8593008518218994
2192.0,2.849611759185791
2193.0,2.851120710372925
2194.0,2.8576700687408447
2195.0,2.853841543197632
2196.0,2.8539235591888428
2197.0,2.861475706100464
2198.0,2.869590997695923
2199.0,2.862603187561035
2200.0,2.85349440574646
2201.0,2.8528740406036377
