step,ce,tokens
17094.0,2.304022,35851000000.0
17119.0,2.261365,35903000000.0
17132.0,2.256712,35931000000.0
17175.0,2.253745,36021000000.0
17179.0,2.280702,36029000000.0
17227.0,2.273857,36130000000.0
17235.0,2.273315,36147000000.0
17262.0,2.28719,36203000000.0
17303.0,2.250967,36289000000.0
17322.0,2.263947,36329000000.0
17339.0,2.286152,36365000000.0
17405.0,2.266906,36503000000.0
17466.0,2.251328,36631000000.0
17500.0,2.27795,36702000000.0
17515.0,2.25687,36734000000.0
17529.0,2.27476,36763000000.0
17543.0,2.274751,36792000000.0
17574.0,2.281787,36857000000.0
17694.0,2.273352,37109000000.0
17749.0,2.281619,37224000000.0
17823.0,2.236075,37380000000.0
17833.0,2.259264,37401000000.0
17865.0,2.284175,37468000000.0
17877.0,2.267674,37493000000.0
17885.0,2.263724,37510000000.0
17935.0,2.275095,37615000000.0
17943.0,2.27433,37631000000.0
17966.0,2.262421,37680000000.0
17996.0,2.282244,37742000000.0
18011.0,2.260127,37774000000.0
18073.0,2.270235,37904000000.0
18083.0,2.266994,37925000000.0
18091.0,2.27686,37942000000.0
18110.0,2.300363,37982000000.0
18167.0,2.252049,38101000000.0
18169.0,2.289479,38105000000.0
18204.0,2.268986,38179000000.0
18250.0,2.292312,38275000000.0
18259.0,2.258747,38294000000.0
18264.0,2.285738,38304000000.0
18296.0,2.243087,38372000000.0
18327.0,2.268404,38437000000.0
18337.0,2.263788,38458000000.0
18431.0,2.246297,38655000000.0
18432.0,2.272918,38657000000.0
18485.0,2.238758,38768000000.0
18489.0,2.25059,38776000000.0
18501.0,2.270544,38802000000.0
18503.0,2.270023,38806000000.0
18541.0,2.258523,38885000000.0
18583.0,2.257613,38973000000.0
18605.0,2.276426,39020000000.0
18635.0,2.263181,39083000000.0
18661.0,2.272728,39137000000.0
18722.0,2.256973,39265000000.0
18781.0,2.267101,39389000000.0
18806.0,2.259548,39441000000.0
18819.0,2.245059,39468000000.0
18852.0,2.253766,39538000000.0
18875.0,2.233108,39586000000.0
18929.0,2.24323,39699000000.0
18950.0,2.262255,39743000000.0
18975.0,2.271526,39796000000.0
19012.0,2.247644,39873000000.0
19027.0,2.252693,39905000000.0
19034.0,2.240891,39919000000.0
19063.0,2.237926,39980000000.0
19065.0,2.247329,39984000000.0
19074.0,2.253463,40003000000.0
19096.0,2.269539,40049000000.0
19165.0,2.246698,40194000000.0
19196.0,2.272928,40259000000.0
19197.0,2.261107,40261000000.0
19239.0,2.251665,40349000000.0
19265.0,2.254669,40404000000.0
19383.0,2.302128,40651000000.0
19386.0,2.265599,40657000000.0
19415.0,2.252111,40718000000.0
19417.0,2.228707,40722000000.0
19433.0,2.248826,40756000000.0
19446.0,2.254662,40783000000.0
19447.0,2.270585,40785000000.0
19455.0,2.257472,40802000000.0
19459.0,2.262893,40811000000.0
19526.0,2.255245,40951000000.0
19566.0,2.243571,41035000000.0
19595.0,2.225226,41096000000.0
19635.0,2.257529,41180000000.0
19692.0,2.275526,41299000000.0
19696.0,2.233438,41308000000.0
19698.0,2.26972,41312000000.0
19701.0,2.266987,41318000000.0
19705.0,2.268453,41326000000.0
19801.0,2.257191,41528000000.0
19807.0,2.258594,41540000000.0
19858.0,2.236949,41647000000.0
19892.0,2.283533,41719000000.0
19899.0,2.275604,41733000000.0
19966.0,2.241962,41874000000.0
20042.0,2.233789,42033000000.0
20088.0,2.221447,42130000000.0
20112.0,2.261399,42180000000.0
20116.0,2.273443,42188000000.0
20157.0,2.239234,42274000000.0
20168.0,2.263176,42297000000.0
20225.0,2.268658,42417000000.0
20261.0,2.279389,42492000000.0
20266.0,2.249936,42503000000.0
20282.0,2.265772,42537000000.0
20283.0,2.264123,42539000000.0
20296.0,2.239065,42566000000.0
20335.0,2.274892,42648000000.0
20352.0,2.286364,42683000000.0
20416.0,2.25256,42818000000.0
20429.0,2.257828,42845000000.0
20444.0,2.257888,42876000000.0
20482.0,2.259105,42956000000.0
20496.0,2.2673,42985000000.0
20511.0,2.238938,43017000000.0
20639.0,2.264323,43285000000.0
20644.0,2.270229,43296000000.0
20705.0,2.257226,43424000000.0
20767.0,2.230865,43554000000.0
20769.0,2.244334,43558000000.0
20823.0,2.252694,43671000000.0
20828.0,2.267251,43682000000.0
20847.0,2.269175,43721000000.0
20872.0,2.245887,43774000000.0
20889.0,2.249238,43810000000.0
20890.0,2.251226,43812000000.0
20895.0,2.290006,43822000000.0
20904.0,2.268516,43841000000.0
21058.0,2.286983,44164000000.0
21080.0,2.302609,44210000000.0
21179.0,2.268437,44418000000.0
